18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00
47,62,62,63,64,63,47,47,63,47,63,48,58,92,63,94,65,63,49,63,63,47,63,47
62,62,46,60,47,62,63,63,62,63,46,66,61,62,64,47,47,62,62,64,47,63,47,47
62,65,64,63,65,50,47,65,66,63,47,64,47,61,64,61,63,65,65,47,63,63,63,60
47,62,47,63,62,63,62,48,47,62,50,63,62,61,63,62,51,75,47,47,63,47,63,63
63,65,47,47,63,62,62,62,63,47,62,51,62,63,63,62,47,139,63,47,46,66,62,51
63,43,63,61,62,46,78,62,47,46,63,47,44,62,63,63,49,65,63,64,63,63,48,47
44,49,63,50,124,63,78,49,64,49,62,62,62,47,61,50,63,62,65,63,47,62,64,47
62,94,47,62,47,47,61,69,63,49,63,63,47,47,61,63,59,125,47,46,47,47,50,62
47,63,47,49,47,47,47,49,47,62,62,62,62,63,47,47,97,63,64,64,47,47,70,63
62,78,49,47,63,63,47,65,63,49,62,47,62,47,49,66,63,64,66,95,46,62,47,47
63,77,62,62,60,64,223,63,47,47,62,62,78,48,47,52,47,62,45,63,63,61,49,63
47,48,65,61,79,63,54,66,49,64,47,63,47,49,63,63,48,47,63,47,47,63,49,47
47,62,46,62,69,46,58,49,65,63,63,63,66,78,64,64,50,47,63,47,63,48,49,64
62,63,61,47,61,63,47,51,47,47,48,48,50,64,63,49,62,78,47,62,63,65,79,50
50,63,61,62,48,63,78,48,62,62,47,48,62,61,65,62,48,60,62,47,46,47,63,47
64,62,62,63,63,62,63,62,64,63,47,53,65,47,62,63,47,61,48,65,63,47,64,63
49,63,47,65,62,48,63,63,49,47,47,64,47,47,63,81,63,63,48,64,47,62,51,47
47,62,65,47,48,63,79,64,65,64,60,62,61,64,80,64,47,76,49,63,47,68,47,60
62,80,48,47,64,47,65,47,47,47,64,64,63,78,65,66,47,78,67,65,63,66,62,63
62,60,62,63,63,65,63,62,62,63,50,61,62,62,47,65,49,61,63,66,62,48,63,47
63,48,47,50,48,50,47,47,47,53,65,47,64,49,47,62,62,47,47,79,63,47,63,62
48,47,66,64,59,64,51,63,63,63,63,63,64,62,48,50,62,65,49,47,62,62,71,47
49,79,63,50,61,48,63,49,48,63,62,63,47,62,49,64,48,44,47,64,47,64,47,62
63,79,50,60,48,65,65,63,63,49,47,45,47,65,47,62,47,45,47,63,63,65,63,65
65,65,62,47,62,66,63,64,47,47,47,62,65,64,47,47,62,63,48,63,46,124,63,63
62,65,59,63,62,63,50,47,48,47,109,63,60,61,65,47,47,78,63,47,63,60,51,47
62,54,46,63,96,63,64,63,62,47,47,70,65,62,61,79,82,47,62,63,62,62,62,63
62,64,63,64,61,63,63,62,47,62,64,65,64,62,93,62,49,204,47,63,47,47,47,45
47,49,47,47,63,47,78,69,63,47,47,46,65,63,63,49,63,47,50,50,63,78,47,47
48,47,63,62,60,63,49,69,65,47,62,62,62,60,62,63,49,64,63,63,62,47,47,63
80,65,64,50,63,65,66,47,47,65,63,50,47,62,47,63,50,47,62,46,47,61,66,62
63,62,48,59,62,62,47,66,50,65,62,64,47,66,47,47,62,61,62,47,63,62,63,63
62,66,62,64,63,63,62,78,60,63,47,47,51,66,50,65,63,63,47,47,47,62,47,172
46,59,63,46,47,46,47,64,47,62,49,62,48,61,47,63,62,64,47,63,63,48,66,62
63,63,64,47,66,49,63,80,62,47,47,63,62,62,64,49,47,77,47,62,47,47,47,47
63,63,48,62,47,63,60,78,47,62,47,49,66,63,47,63,63,62,63,63,62,63,47,62
48,47,64,64,64,69,62,63,63,62,47,46,62,78,66,47,65,61,63,62,47,47,62,63
63,39,46,62,48,49,51,62,47,47,63,62,47,60,63,51,63,78,62,64,63,63,66,50
47,63,63,62,62,62,47,63,40,62,66,63,63,62,62,47,63,79,47,47,47,47,63,63
64,63,50,50,48,62,62,64,65,62,48,63,62,63,53,48,50,77,63,63,62,64,47,65
48,49,62,63,63,63,50,63,60,62,63,71,63,78,65,78,62,62,63,47,63,61,47,47
62,63,62,62,47,49,62,47,62,62,65,47,62,125,62,66,65,64,47,46,93,63,63,47
63,47,47,65,47,63,50,47,62,50,63,67,48,48,50,65,78,61,62,66,31,78,47,63
63,63,47,60,66,62,63,64,47,47,63,63,79,66,62,47,48,63,66,62,47,62,78,62
63,47,63,63,51,47,60,125,64,49,63,66,60,62,47,64,48,64,63,47,46,63,63,47
62,61,65,62,50,62,62,62,62,62,47,64,78,64,47,63,54,62,62,62,63,48,47,62
46,61,48,47,47,53,64,62,63,65,63,48,62,93,63,47,47,62,46,47,47,63,63,47
62,63,63,62,49,62,47,60,78,62,64,64,63,62,48,62,47,63,48,47,63,63,66,75
62,48,47,68,47,62,66,49,62,47,62,49,47,79,47,63,66,143,58,63,62,63,63,47
63,89,48,47,47,63,62,62,62,63,47,94,81,61,47,62,44,78,63,64,46,50,62,62
63,62,63,47,50,62,66,157,49,51,63,51,63,62,64,63,47,47,80,63,47,64,63,65
62,63,62,52,66,47,62,63,63,62,47,56,62,63,62,64,63,75,65,62,47,49,65,50
63,62,63,47,46,62,64,77,62,63,63,47,49,50,47,66,63,63,64,47,63,47,49,46
62,63,46,63,63,64,47,79,48,47,64,62,47,60,47,47,67,62,64,48,62,63,64,62
62,47,63,47,62,64,47,110,47,47,64,47,62,62,49,62,54,64,66,49,46,50,63,50
65,63,65,63,64,47,63,63,62,48,65,63,63,78,64,48,62,56,65,62,63,63,62,64
46,48,47,47,71,47,51,49,53,63,64,63,62,48,47,47,63,62,63,63,63,64,47,47
62,62,63,47,49,49,46,46,47,47,47,62,60,61,47,47,47,64,64,47,63,62,51,47
66,48,66,50,47,63,48,60,63,48,66,47,47,78,47,64,46,61,64,47,47,48,49,63
47,63,63,47,54,66,62,64,63,47,62,63,62,79,47,65,65,65,47,50,46,46,46,62
50,63,50,47,66,62,61,47,48,64,47,49,47,78,47,63,47,93,65,65,63,67,47,64
47,62,65,47,46,62,47,362,49,46,47,66,62,61,63,66,47,63,62,63,47,47,62,62
63,62,63,63,47,49,47,63,62,48,62,64,64,77,47,62,46,63,64,64,63,47,47,51
49,46,51,62,62,62,62,62,42,62,54,46,62,98,62,78,49,62,47,63,47,47,63,48
65,66,49,50,49,46,66,78,47,62,47,47,62,47,47,62,56,49,47,63,62,32,63,63
65,63,48,62,63,47,63,78,63,67,49,65,63,61,45,47,48,60,47,66,47,63,67,63
63,62,62,48,66,59,63,47,62,62,46,47,47,78,62,66,49,49,66,62,47,47,47,62
62,48,47,62,62,62,63,63,63,47,47,47,63,62,48,63,47,47,47,63,63,47,49,47
50,47,62,47,48,63,49,60,47,47,63,63,65,62,47,66,63,63,65,78,62,47,60,79
64,47,62,63,47,47,62,59,62,63,47,47,47,66,47,63,66,63,64,47,62,47,78,63
47,62,49,66,62,62,65,62,53,48,50,63,65,47,63,65,47,62,65,63,63,62,62,62
47,47,62,49,66,64,47,48,46,67,47,65,62,50,63,63,50,47,47,64,47,62,63,63
52,47,49,50,65,47,62,47,63,62,47,49,47,58,63,47,66,94,63,64,63,62,47,63
66,47,63,62,47,47,54,63,63,63,63,51,63,156,47,54,63,62,47,63,63,47,67,47
71,46,49,63,62,62,46,62,49,47,47,46,62,62,47,67,46,47,62,48,46,68,62,47
59,62,61,62,47,62,62,63,65,60,48,63,78,66,60,50,62,63,47,63,63,47,62,46
47,46,60,46,47,62,48,63,62,49,50,47,63,94,63,62,52,63,54,64,63,63,63,63
46,47,62,62,63,49,62,66,62,48,63,47,66,48,47,47,62,54,63,64,63,51,62,63
49,49,47,63,62,51,47,62,47,62,47,63,65,62,63,78,62,47,47,63,47,47,47,47
54,47,60,62,66,65,63,63,47,47,47,49,62,66,63,54,47,60,63,49,46,47,65,48
64,63,61,49,62,63,47,47,65,46,62,63,62,63,63,51,62,62,48,47,47,49,66,64
44,63,78,63,62,45,47,234,64,62,51,62,63,65,48,47,62,47,63,46,63,62,49,64
63,63,62,63,47,65,65,47,47,66,63,63,63,60,62,63,66,45,78,62,63,46,47,63
63,65,65,47,64,81,63,61,47,62,66,62,47,50,52,63,47,62,48,63,63,62,63,47
51,63,46,47,64,65,63,62,47,49,62,63,46,65,63,47,63,47,63,55,46,48,60,47
51,51,61,50,46,62,63,77,65,47,47,66,63,78,47,45,63,48,48,47,47,65,63,47
47,66,62,62,47,62,51,63,62,47,63,56,62,62,47,79,48,57,63,66,47,62,47,62
59,47,61,63,64,49,63,332,47,62,66,48,47,63,47,62,48,63,48,62,47,48,65,47
65,63,63,63,47,62,62,63,67,53,67,63,63,80,55,62,47,77,64,48,47,63,64,64
62,63,62,47,65,64,47,63,63,49,46,46,60,60,50,61,47,62,47,64,62,126,47,47
49,62,47,64,47,97,47,79,65,46,48,63,47,61,63,47,63,63,63,62,47,63,63,63
47,59,59,62,63,47,63,170,49,65,50,47,71,65,64,62,56,49,49,63,63,139,49,47
47,47,62,61,48,45,63,80,62,63,62,47,63,60,50,62,63,63,66,62,47,43,47,47
50,47,63,66,62,64,63,47,78,47,62,48,63,66,47,62,55,64,54,47,63,50,66,66
63,63,47,65,47,62,63,93,46,49,62,62,63,59,47,47,46,62,63,48,62,48,49,50
47,47,77,63,62,46,56,63,45,66,64,47,47,47,63,62,47,61,46,47,47,63,65,47
65,63,78,63,54,47,63,48,63,63,63,47,49,63,47,63,79,50,47,63,47,63,67,64
64,65,62,51,60,50,47,61,47,47,94,47,63,65,47,62,46,78,63,47,47,47,62,47
62,44,47,47,48,62,47,62,47,66,62,47,64,60,63,63,63,69,67,48,63,62,64,63
63,51,47,49,47,62,62,45,62,62,62,48,78,63,47,62,50,55,43,47,63,47,50,47
47,61,48,45,63,50,63,64,48,65,49,47,63,62,47,62,47,78,47,52,110,62,65,47
50,47,62,50,62,65,47,65,46,47,50,62,48,62,66,47,62,61,63,62,63,79,47,47
64,43,47,47,47,64,64,60,49,63,62,64,64,48,65,62,50,62,50,63,47,47,82,62
65,47,62,50,48,48,63,61,62,47,49,49,80,62,63,46,62,50,63,66,47,63,66,47
111,48,63,63,65,47,64,62,64,63,63,62,63,66,46,47,47,74,47,47,62,94,63,47
49,47,47,49,63,64,47,49,60,63,65,49,50,65,47,62,63,62,63,47,63,47,50,63
59,64,47,46,82,73,62,63,47,47,65,61,61,63,49,47,53,64,63,65,47,84,78,62
51,66,47,47,50,50,47,47,48,63,63,47,47,46,63,49,48,61,69,47,47,62,81,49
65,63,63,62,184,47,63,47,63,47,63,63,62,47,47,47,63,78,62,47,47,63,47,62
64,65,62,51,48,47,47,62,50,63,63,64,62,64,49,47,67,64,62,46,47,48,63,65
48,47,47,63,49,62,65,63,50,46,62,62,62,80,47,81,66,63,63,47,47,66,47,64
62,48,66,47,47,63,63,63,63,63,78,63,62,49,51,63,63,48,62,47,47,63,63,78
48,62,47,63,47,54,47,65,46,62,55,48,65,63,46,46,63,63,47,46,63,62,46,47
62,62,47,63,50,47,65,47,53,64,47,63,62,63,50,62,46,47,63,67,63,63,62,64
65,46,64,63,51,48,62,49,62,47,49,48,62,46,63,47,49,47,47,50,62,62,78,49
63,63,64,47,62,52,64,65,63,47,46,49,62,47,62,47,62,75,47,65,63,64,47,85
66,65,46,63,62,50,47,63,46,47,65,62,62,62,63,47,66,62,62,63,47,50,66,64
63,47,64,62,63,63,63,80,64,62,64,62,63,62,47,62,63,51,63,65,47,51,48,47
47,63,47,62,62,63,64,63,63,63,50,47,47,63,60,62,46,47,54,63,62,47,62,47
67,63,51,78,47,47,65,46,46,47,47,47,66,65,47,62,78,60,63,62,63,64,63,52
63,62,49,62,50,47,64,63,63,62,63,47,63,66,47,63,49,81,64,62,47,62,63,50
64,59,46,49,51,51,47,61,47,47,65,64,61,50,63,47,94,74,62,63,62,65,46,46
62,63,47,46,47,47,64,78,61,62,63,47,60,63,63,62,47,51,63,62,62,62,49,47
62,65,46,63,60,47,49,47,49,66,47,46,62,62,47,65,63,64,62,47,47,63,47,63
50,46,63,47,47,62,65,62,47,63,63,63,77,46,62,47,79,78,47,49,47,48,50,63
48,49,63,47,47,47,47,50,62,62,50,47,105,62,62,63,48,61,64,64,47,52,63,47
63,62,46,63,47,46,47,47,62,47,62,65,66,62,63,62,78,47,49,63,47,47,49,64
51,62,47,66,66,63,47,66,63,47,51,62,59,61,50,49,63,63,46,47,47,48,78,63
62,48,63,47,46,47,62,63,64,49,47,50,62,47,62,47,78,47,54,78,31,46,63,63
66,49,47,63,47,47,125,62,47,47,48,62,63,66,79,60,52,64,47,46,63,47,48,55
63,63,47,52,49,47,62,48,62,63,63,65,47,78,47,47,63,61,47,51,47,63,47,62
51,64,63,49,59,62,63,47,63,50,48,66,95,63,48,50,62,62,55,65,47,49,65,62
47,47,63,47,63,62,64,65,49,62,52,63,76,47,47,79,52,63,62,66,63,64,47,62
49,54,49,49,62,63,65,63,45,49,62,49,64,46,62,78,54,47,48,47,46,63,62,63
47,48,65,62,48,47,63,63,63,62,47,50,64,63,63,47,47,63,47,47,47,47,49,47
51,48,49,66,60,62,62,47,58,63,64,62,48,93,47,47,63,77,49,47,47,62,65,66
62,48,62,53,63,47,62,63,47,47,48,62,63,63,63,48,51,63,47,47,63,47,62,97
63,62,47,49,70,63,47,62,51,63,47,47,63,65,63,62,47,62,63,64,47,65,47,49
66,47,47,63,47,47,51,55,48,80,64,50,62,62,62,63,64,45,63,125,46,63,63,49
63,63,47,65,62,47,62,65,46,78,47,48,62,78,49,67,63,63,49,63,47,47,47,47
62,60,47,49,62,47,65,47,63,62,63,50,63,63,47,49,63,48,47,63,62,47,46,64
50,66,65,63,47,63,47,63,46,63,47,47,65,81,49,44,70,66,46,45,47,63,63,64
45,46,64,66,63,47,64,51,47,62,64,51,66,48,49,63,62,47,47,63,47,63,47,63
62,53,50,48,47,47,59,235,46,50,63,64,47,62,66,62,62,59,282,47,47,66,63,62
47,94,49,62,64,47,63,79,47,47,47,63,62,48,63,63,48,64,51,63,47,47,78,63
62,63,47,47,62,47,63,66,50,63,48,62,78,63,47,64,64,49,48,65,62,47,95,50
63,64,47,47,50,47,49,59,66,62,65,63,62,62,65,48,63,78,62,64,63,62,47,65
50,47,66,47,65,47,63,79,63,66,65,62,66,63,47,47,50,170,48,62,62,63,63,50
63,47,46,47,66,47,139,62,63,62,63,63,63,79,47,65,62,62,80,63,47,62,51,56
47,64,64,47,47,47,63,66,49,47,46,40,60,108,47,65,64,48,66,49,46,62,62,63
65,47,63,47,46,66,63,47,63,48,63,50,47,61,44,63,53,47,63,59,62,47,47,48
60,49,46,63,49,63,47,47,63,63,49,48,78,59,64,62,53,63,62,62,62,62,63,47
49,48,65,63,62,62,62,81,63,62,64,51,79,62,48,65,63,63,65,63,63,47,62,55
65,60,62,47,51,62,49,47,63,61,63,63,48,80,63,64,63,45,47,63,63,64,62,50
63,62,47,62,63,56,63,62,49,47,49,48,65,46,64,47,62,99,52,62,47,63,47,63
62,47,47,50,42,47,47,63,42,47,47,47,60,62,62,63,63,47,65,47,47,65,64,51
45,63,62,63,62,65,63,65,47,62,63,62,60,47,64,63,53,63,64,63,47,47,63,60
48,64,49,63,51,64,63,47,63,63,47,65,63,47,62,47,64,50,64,49,47,47,64,62
250,63,47,66,47,62,63,64,62,47,63,48,65,63,47,63,47,65,63,46,62,50,75,47
94,47,63,51,47,63,67,62,62,62,66,42,60,79,47,63,62,60,43,47,47,65,62,62
64,68,47,63,47,46,62,50,51,65,45,50,75,62,47,49,78,78,65,66,47,46,66,63
63,62,66,48,48,48,51,47,48,62,46,47,75,79,62,63,47,64,65,47,63,62,71,62
62,54,47,47,45,47,47,62,62,47,47,64,66,62,62,63,63,78,62,47,63,47,63,63
62,63,62,65,47,65,62,65,50,63,48,48,78,47,62,47,62,62,63,62,47,62,47,50
63,63,66,63,62,78,47,62,47,46,66,63,62,204,63,65,63,62,52,62,62,65,63,47
44,63,48,63,66,62,47,62,47,66,63,46,63,63,47,94,49,62,50,46,63,60,64,63
43,63,64,47,62,66,63,63,47,63,69,63,63,343,47,64,66,62,62,62,62,47,62,62
59,47,49,62,265,48,62,62,47,63,63,63,63,62,63,97,47,63,70,64,47,63,45,46
49,50,47,65,60,62,64,63,63,62,64,70,64,62,63,47,65,78,45,62,62,63,48,63
65,63,62,63,62,47,47,62,65,47,62,62,62,47,63,62,47,96,62,63,63,64,63,47
45,47,47,64,63,46,50,63,47,47,47,47,64,63,60,78,47,63,63,50,47,63,47,63
61,49,62,63,78,62,66,109,63,64,47,51,62,64,62,63,66,48,65,47,47,63,48,63
48,50,50,63,49,47,48,46,63,47,47,66,66,63,63,46,64,63,63,50,47,63,63,47
63,63,62,47,63,63,47,45,62,63,47,49,47,47,63,47,66,49,63,48,47,47,64,49
63,62,47,63,63,63,66,50,50,46,56,47,64,63,62,63,47,47,93,50,47,47,94,63
62,64,47,65,47,63,49,64,50,47,47,63,47,65,63,47,61,62,62,62,47,63,62,53
61,47,62,64,64,47,54,63,65,47,64,62,62,46,51,63,48,55,47,51,63,50,62,49
78,65,49,63,63,62,50,63,48,62,64,63,45,62,62,59,47,63,63,47,47,62,50,47
63,53,47,48,47,63,64,50,63,49,45,65,47,47,63,63,51,66,63,63,47,47,78,63
63,62,47,63,47,49,65,63,63,49,47,62,47,62,62,63,62,47,63,47,62,79,65,66
62,63,44,47,62,65,47,47,66,47,62,49,78,66,50,63,49,47,66,68,63,62,63,62
59,48,62,70,61,46,66,109,47,51,49,64,111,63,47,47,55,49,63,63,47,62,64,46
63,63,47,82,62,47,50,68,60,63,48,63,47,45,61,80,63,47,47,64,63,78,63,46
62,63,62,63,45,47,62,98,65,62,62,47,61,47,63,56,66,47,62,63,62,62,78,66
64,49,66,47,63,62,48,62,47,62,62,47,47,47,63,63,46,47,62,47,47,47,62,54
92,62,47,47,65,62,47,63,47,63,66,65,64,64,50,64,63,65,47,62,47,63,62,59
49,50,63,47,47,47,62,63,62,62,63,47,65,63,66,63,47,64,65,47,47,49,50,47
44,68,49,62,62,63,62,65,62,63,64,63,66,62,69,66,47,63,45,63,47,79,58,63
61,47,47,62,63,50,49,63,50,62,47,47,47,63,64,47,78,50,62,62,47,60,49,46
66,48,66,50,62,49,47,62,67,63,63,63,67,63,59,48,46,48,62,64,62,62,65,47
78,60,60,47,63,48,49,50,46,62,63,62,50,78,59,61,61,63,50,39,62,64,63,47
49,64,47,62,49,62,331,66,63,47,63,63,62,48,63,63,47,64,47,78,63,46,50,64
47,58,61,56,65,47,62,62,47,62,50,62,47,47,49,47,125,62,65,49,62,48,47,78
67,63,65,67,65,66,48,47,65,63,59,48,64,65,62,62,49,50,62,47,47,63,64,47
78,47,49,63,60,47,62,62,63,48,47,50,62,64,78,62,46,63,65,64,47,65,63,47
62,47,66,47,49,47,48,48,48,50,63,63,45,47,44,63,47,47,48,51,47,47,65,64
61,47,49,66,65,63,64,47,64,48,64,65,65,124,63,47,63,63,43,63,63,62,63,64
48,64,47,63,60,66,48,50,63,63,62,63,49,47,49,62,47,47,46,62,62,48,64,48
59,46,63,47,62,63,62,50,47,63,62,50,62,61,64,47,49,65,47,47,63,63,62,63
62,51,64,63,63,62,62,62,59,62,50,47,62,61,46,66,65,47,63,63,47,47,47,62
78,47,63,63,78,62,65,47,62,63,62,47,50,63,63,47,78,63,49,62,62,47,51,65
67,47,95,47,63,63,49,64,65,79,47,47,47,78,65,64,50,62,66,51,63,47,78,47
58,47,66,62,60,47,77,47,47,63,63,53,66,51,63,62,47,50,47,66,79,47,63,49
63,50,47,47,47,47,49,63,47,63,62,47,47,63,65,48,62,66,50,60,62,63,62,50
80,63,46,57,66,46,63,46,47,65,63,66,62,62,63,47,56,48,62,66,46,62,65,63
63,48,47,63,49,62,47,66,63,65,47,63,62,63,62,62,49,50,47,48,47,68,63,66
62,62,48,47,63,62,46,63,47,47,63,63,48,66,63,62,63,65,47,65,62,62,80,47
62,66,64,62,50,66,60,47,63,47,47,65,63,49,63,65,63,47,62,47,62,47,49,62
63,50,49,64,47,48,47,47,47,47,63,60,64,61,63,64,65,66,63,66,54,52,62,47
63,62,50,62,94,63,69,62,49,62,62,63,95,60,46,62,62,47,50,63,62,63,63,63
62,46,66,47,65,64,64,49,47,80,63,55,50,64,66,43,78,63,48,47,62,64,63,63
63,63,63,62,47,64,47,66,64,64,62,60,47,61,47,62,62,65,49,63,47,47,63,47
57,65,63,61,62,62,64,65,62,62,62,47,64,62,47,51,47,62,63,50,63,62,63,62
64,63,47,49,65,63,64,49,47,47,63,50,45,144,47,65,49,79,47,46,47,62,63,57
61,65,62,48,60,63,64,62,64,62,47,47,63,63,46,66,46,66,48,63,62,63,62,48
60,66,64,65,47,48,49,64,61,47,50,59,64,47,47,50,64,63,63,47,47,63,63,63
63,48,47,47,78,48,48,63,63,63,63,66,65,55,46,62,49,63,62,67,63,48,47,47
48,62,47,48,63,62,45,62,47,64,62,49,63,65,64,95,64,49,49,62,62,64,62,48
62,65,47,47,66,64,60,63,46,63,63,50,63,62,49,62,141,66,48,63,62,63,49,78
67,50,66,49,64,63,54,65,60,64,47,61,47,66,63,49,172,65,48,48,47,47,60,49
49,63,63,47,63,62,62,60,65,47,46,63,63,47,63,45,62,63,47,62,63,47,62,47
47,47,47,51,47,62,62,63,60,63,63,62,47,59,47,64,63,62,60,66,47,63,63,65
61,54,47,47,63,47,63,49,49,63,63,80,502,49,47,65,298,63,48,50,63,48,61,47
63,49,50,63,46,63,64,77,189,62,62,62,46,62,47,60,63,62,47,48,47,63,47,66
66,64,47,47,47,52,47,61,63,63,48,48,61,47,63,46,93,63,44,47,63,63,47,64
47,62,47,47,62,47,63,62,64,63,47,61,62,61,51,49,64,48,63,47,63,63,49,63
63,47,47,46,63,63,63,78,64,47,62,63,63,63,47,47,65,62,63,62,63,47,47,47
47,63,63,64,62,64,63,63,60,63,47,50,62,47,63,60,63,62,47,61,62,50,49,61
63,63,63,62,64,47,63,66,64,65,47,60,94,47,49,60,62,63,62,63,63,47,62,63
63,47,48,63,63,47,64,60,61,62,47,62,97,50,47,48,47,67,63,63,47,62,47,47
109,52,63,49,64,47,76,64,47,78,64,61,61,63,47,63,64,62,50,125,62,47,63,65
63,81,63,62,62,55,47,61,47,220,47,63,61,63,47,49,62,70,55,60,47,63,63,46
49,43,63,65,47,47,66,63,357,47,62,47,65,63,49,63,63,47,63,63,47,62,62,48
78,65,63,48,62,47,62,50,49,90,63,48,60,62,47,65,66,80,62,202,47,65,78,65
47,63,62,60,63,47,47,60,61,63,63,61,62,64,49,47,62,49,63,64,62,47,50,50
62,47,63,65,62,54,50,62,62,62,47,62,63,67,62,62,53,59,63,62,47,46,63,47
63,63,47,47,47,62,63,64,347,65,62,63,60,63,63,47,63,62,47,49,63,47,50,62
63,47,64,63,62,65,63,61,171,59,62,47,94,65,62,66,59,47,65,110,62,62,47,50
47,47,64,63,47,47,62,62,63,47,48,61,62,47,63,62,63,64,63,156,47,43,47,46
65,63,48,62,50,60,47,63,63,109,47,63,62,63,62,47,62,45,50,47,46,47,65,62
82,47,64,62,62,51,48,63,62,66,63,48,65,63,47,66,62,50,64,172,47,65,63,47
48,54,47,62,63,62,50,62,66,59,63,61,61,62,46,64,48,47,62,48,63,63,50,56
82,47,63,62,65,47,62,49,59,61,62,63,45,63,62,63,63,63,62,65,63,48,63,49
63,47,47,63,64,47,47,63,331,63,48,65,95,63,47,47,65,64,47,47,47,64,47,47
62,50,49,62,47,47,63,49,63,50,46,60,50,62,47,60,65,63,64,422,46,63,47,63
65,47,47,63,47,62,65,65,62,61,47,62,61,50,59,64,67,94,47,62,63,62,64,62
62,52,62,49,62,47,66,94,63,95,69,46,65,65,62,47,47,63,62,63,62,49,83,47
62,47,67,47,77,62,48,64,46,65,66,63,47,65,47,47,49,47,47,60,47,65,50,47
65,62,65,63,61,53,47,61,297,64,47,47,63,79,63,48,63,62,50,186,62,48,63,63
63,62,47,78,63,47,63,61,47,48,63,47,62,47,52,46,63,49,62,49,46,46,63,47
66,47,47,62,63,71,43,94,63,47,63,61,63,62,47,49,63,47,81,142,47,64,62,47
47,65,47,62,63,62,50,93,63,63,65,62,62,65,62,62,68,63,62,66,62,63,62,47
61,49,47,63,63,50,47,63,46,48,63,47,63,63,47,63,66,85,47,63,63,64,63,62
63,63,62,46,64,48,63,63,63,62,54,54,64,62,64,62,66,62,62,48,47,62,81,47
65,62,48,47,63,63,47,47,64,62,64,63,46,63,63,47,49,62,47,62,49,63,60,47
47,45,47,63,47,47,66,63,61,63,63,64,49,47,47,62,63,64,63,235,47,63,65,47
50,62,47,62,63,47,46,47,47,47,63,61,49,64,63,63,51,62,47,62,47,63,64,47
46,47,63,63,64,63,62,48,47,47,62,43,66,47,63,63,64,65,47,299,47,48,48,50
50,62,64,48,64,63,48,66,47,63,50,62,78,64,46,49,64,64,62,62,63,63,63,63
64,49,49,64,47,47,47,65,64,62,62,62,62,62,63,62,63,50,47,47,63,64,51,65
82,51,65,50,47,50,64,63,46,63,51,70,63,63,64,47,48,37,48,63,47,48,69,67
63,58,50,62,62,48,62,62,62,60,63,43,47,49,63,46,63,63,47,62,47,49,62,67
63,63,63,63,63,47,63,63,47,47,47,62,65,62,47,47,65,47,64,63,62,65,62,66
47,62,66,63,63,50,50,62,48,79,49,63,62,63,46,63,63,62,47,47,47,66,71,65
62,50,46,63,62,63,63,64,47,78,47,63,65,65,63,62,46,47,63,127,63,64,69,47
125,63,63,63,60,64,62,63,47,79,65,60,49,63,63,63,63,54,62,61,47,51,65,66
63,63,47,46,47,47,63,63,63,44,63,61,47,62,47,46,63,63,49,63,47,46,49,47
62,44,63,47,60,50,62,51,62,62,63,61,47,50,65,66,49,47,47,531,46,60,47,47
62,47,47,47,78,62,64,46,63,63,47,61,47,62,65,48,93,62,47,47,47,59,46,48
63,64,65,47,66,63,63,64,63,267,64,61,62,62,46,62,65,47,63,64,63,47,63,65
44,48,63,64,47,47,63,63,62,48,46,44,63,47,65,66,47,47,47,63,47,62,62,47
62,47,50,62,63,47,49,62,62,47,47,48,64,63,47,65,63,50,49,45,185,52,64,65
66,62,63,49,62,63,46,63,64,49,56,62,63,62,47,47,62,49,62,360,47,63,94,47
62,49,47,49,63,65,47,62,47,60,63,55,47,62,62,47,63,62,66,47,59,62,50,45
110,40,46,63,65,47,47,63,62,484,47,60,59,63,47,47,47,66,47,172,47,63,66,47
79,47,65,47,63,47,62,47,64,63,67,63,64,64,47,66,62,60,65,47,59,62,65,62
64,62,67,64,63,63,47,79,47,46,65,47,62,43,64,66,62,46,57,187,62,63,49,63
62,62,50,48,65,63,63,47,62,66,64,60,63,78,49,66,47,63,62,47,78,62,49,63
45,63,63,65,47,50,65,63,66,60,80,62,49,62,48,48,63,54,63,122,63,62,63,47
49,62,46,66,46,62,39,47,60,499,47,63,62,65,48,62,62,63,46,63,47,63,62,63
63,48,47,63,63,53,49,63,47,79,65,50,47,49,63,62,65,63,49,62,63,49,49,63
66,65,48,47,63,47,47,78,62,484,47,48,64,47,62,50,63,63,47,47,124,66,57,47
48,51,49,64,63,47,65,60,48,47,64,47,65,47,62,62,46,49,63,92,47,63,79,63
46,63,63,62,63,47,66,78,94,49,46,61,80,65,47,79,65,48,78,50,63,54,64,62
64,50,46,63,46,47,63,47,62,50,48,45,62,47,46,47,115,63,80,77,48,63,66,66
47,49,47,65,47,47,50,63,59,47,63,47,64,46,63,64,47,64,49,60,47,63,62,78
63,49,47,63,62,46,62,66,109,49,62,59,48,48,47,65,49,43,48,109,63,64,64,62
47,63,63,50,47,63,60,47,47,158,63,65,63,47,47,63,48,62,50,79,47,47,70,46
62,49,62,63,79,48,64,62,62,77,47,47,49,50,47,66,50,64,47,47,62,63,63,48
