timestamp,"percentile_duration_100"
"2017-07-15T09:55:40Z","209.514"
"2017-07-15T09:55:41Z","278.5252"
"2017-07-15T09:55:42Z","188.6456"
"2017-07-15T09:55:43Z","218.7432"
"2017-07-15T09:55:44Z","230.6511"
"2017-07-15T09:55:45Z","206.0566"
"2017-07-15T09:55:46Z","204.9857"
"2017-07-15T09:55:47Z","568.6209"
"2017-07-15T09:55:48Z","530.2901"
"2017-07-15T09:55:49Z","444.8036"
"2017-07-15T09:55:50Z","516.9263"
"2017-07-15T09:55:51Z","491.9984"
"2017-07-15T09:55:52Z","368.1765"
"2017-07-15T09:55:53Z","380.6556"
"2017-07-15T09:55:54Z","416.9145"
"2017-07-15T09:55:55Z","385.0086"
"2017-07-15T09:55:56Z","203.0733"
"2017-07-15T09:55:57Z","378.0863"
"2017-07-15T09:55:58Z","234.4826"
"2017-07-15T09:55:59Z","420.893"
"2017-07-15T09:56:00Z","373.4087"
"2017-07-15T09:56:01Z","378.9609"
"2017-07-15T09:56:02Z","417.9216"
"2017-07-15T09:56:03Z","211.5865"
"2017-07-15T09:56:04Z","415.9531"
"2017-07-15T09:56:05Z","191.5617"
"2017-07-15T09:56:06Z","447.8041"
"2017-07-15T09:56:07Z","2303.2291"
"2017-07-15T09:56:08Z","187.2241"
"2017-07-15T09:56:09Z","204.3869"
"2017-07-15T09:56:10Z","389.8173"
"2017-07-15T09:56:11Z","765.2318"
"2017-07-15T09:56:12Z","581.5527"
"2017-07-15T09:56:13Z","239.3369"
"2017-07-15T09:56:14Z","201.6154"
"2017-07-15T09:56:15Z","1003.1051"
"2017-07-15T09:56:16Z","376.4043"
"2017-07-15T09:56:17Z","215.1395"
"2017-07-15T09:56:18Z","217.4447"
"2017-07-15T09:56:19Z","257.6269"
"2017-07-15T09:56:20Z","385.6013"
"2017-07-15T09:56:21Z","379.8963"
"2017-07-15T09:56:22Z","632.308"
"2017-07-15T09:56:23Z","423.2787"
"2017-07-15T09:56:24Z","193.0822"
"2017-07-15T09:56:25Z","191.1197"
"2017-07-15T09:56:26Z","780.6727"
"2017-07-15T09:56:27Z","1209.9298"
"2017-07-15T09:56:28Z","980.963"
"2017-07-15T09:56:29Z","213.9811"
"2017-07-15T09:56:30Z","205.604"
"2017-07-15T09:56:31Z","199.3088"
"2017-07-15T09:56:32Z","199.2145"
"2017-07-15T09:56:34Z","189.4531"
"2017-07-15T09:56:35Z","214.3376"
